A
t S I R
267.2 106.479 98.2768 195.244
267.3 106.382 98.3085 195.31
267.4 106.285 98.3401 195.375
267.5 106.188 98.3717 195.44
267.6 106.091 98.4032 195.505
267.7 105.995 98.4347 195.57
267.8 105.899 98.4661 195.635
267.9 105.802 98.4974 195.7
268 105.706 98.5287 195.765
268.1 105.61 98.56 195.83
268.2 105.515 98.5912 195.894
268.3 105.419 98.6224 195.959
268.4 105.324 98.6535 196.023
268.5 105.228 98.6845 196.087
268.6 105.133 98.7155 196.151
268.7 105.038 98.7465 196.215
268.8 104.944 98.7774 196.279
268.9 104.849 98.8082 196.343
269 104.754 98.839 196.407
269.1 104.66 98.8698 196.47
269.2 104.566 98.9005 196.534
269.3 104.472 98.9311 196.597
269.4 104.378 98.9617 196.66
269.5 104.284 98.9922 196.723
269.6 104.191 99.0227 196.786
269.7 104.097 99.0532 196.849
269.8 104.004 99.0835 196.912
269.9 103.911 99.1139 196.975
270 103.818 99.1442 197.038
270.1 103.725 99.1744 197.1
270.2 103.633 99.2046 197.163
270.3 103.54 99.2347 197.225
270.4 103.448 99.2648 197.287
270.5 103.356 99.2948 197.349
270.6 103.264 99.3248 197.411
270.7 103.172 99.3547 197.473
270.8 103.08 99.3846 197.535
270.9 102.989 99.4144 197.597
271 102.898 99.4442 197.658
271.1 102.806 99.4739 197.72
271.2 102.715 99.5035 197.781
271.3 102.624 99.5332 197.842
271.4 102.534 99.5627 197.904
271.5 102.443 99.5922 197.965
271.6 102.353 99.6217 198.026
271.7 102.262 99.6511 198.087
271.8 102.172 99.6805 198.147
271.9 102.082 99.7098 198.208
272 101.992 99.7391 198.269
272.1 101.903 99.7683 198.329
272.2 101.813 99.7974 198.39
272.3 101.724 99.8266 198.45
272.4 101.634 99.8556 198.51
272.5 101.545 99.8846 198.57
272.6 101.456 99.9136 198.63
272.7 101.368 99.9425 198.69
272.8 101.279 99.9714 198.75
272.9 101.191 100 198.809
273 101.102 100.029 198.869
273.1 101.014 100.058 198.928
273.2 100.926 100.086 198.988
273.3 100.838 100.115 199.047
273.4 100.75 100.143 199.106
273.5 100.663 100.172 199.165
273.6 100.576 100.2 199.224
273.7 100.488 100.229 199.283
273.8 100.401 100.257 199.342
273.9 100.314 100.286 199.4
274 100.227 100.314 199.459
274.1 100.141 100.342 199.517
274.2 100.054 100.37 199.576
274.3 99.9679 100.398 199.634
274.4 99.8817 100.426 199.692
274.5 99.7956 100.454 199.75
274.6 99.7097 100.482 199.808
274.7 99.6239 100.51 199.866
274.8 99.5383 100.538 199.924
274.9 99.4529 100.566 199.981
275 99.3675 100.594 200.039
275.1 99.2824 100.621 200.096
275.2 99.1974 100.649 200.153
275.3 99.1125 100.677 200.211
275.4 99.0278 100.704 200.268
275.5 98.9432 100.732 200.325
275.6 98.8588 100.759 200.382
275.7 98.7745 100.787 200.439
275.8 98.6904 100.814 200.495
275.9 98.6064 100.842 200.552
276 98.5226 100.869 200.609
276.1 98.4389 100.896 200.665
276.2 98.3554 100.923 200.721
276.3 98.272 100.95 200.778
276.4 98.1887 100.977 200.834
276.5 98.1056 101.004 200.89
276.6 98.0227 101.031 200.946
276.7 97.9399 101.058 201.002
276.8 97.8572 101.085 201.057
276.9 97.7747 101.112 201.113
277 97.6924 101.139 201.169
277.1 97.6102 101.166 201.224
277.2 97.5281 101.192 201.279
277.3 97.4462 101.219 201.335
277.4 97.3644 101.246 201.39
277.5 97.2827 101.272 201.445
277.6 97.2013 101.299 201.5
277.7 97.1199 101.325 201.555
277.8 97.0387 101.352 201.61
277.9 96.9577 101.378 201.664
278 96.8768 101.404 201.719
278.1 96.796 101.431 201.773
278.2 96.7154 101.457 201.828
278.3 96.6349 101.483 201.882
278.4 96.5546 101.509 201.936
278.5 96.4744 101.535 201.99
278.6 96.3943 101.561 202.044
278.7 96.3144 101.587 202.098
278.8 96.2347 101.613 202.152
278.9 96.1551 101.639 202.206
279 96.0756 101.665 202.259
279.1 95.9963 101.691 202.313
279.2 95.9171 101.717 202.366
279.3 95.8381 101.742 202.42
279.4 95.7592 101.768 202.473
279.5 95.6804 101.793 202.526
279.6 95.6018 101.819 202.579
279.7 95.5233 101.845 202.632
279.8 95.445 101.87 202.685
279.9 95.3668 101.895 202.738
280 95.2888 101.921 202.79
280.1 95.2109 101.946 202.843
280.2 95.1331 101.971 202.895
280.3 95.0555 101.997 202.948
280.4 94.978 102.022 203
280.5 94.9007 102.047 203.052
280.6 94.8235 102.072 203.104
280.7 94.7464 102.097 203.156
280.8 94.6695 102.122 203.208
280.9 94.5927 102.147 203.26
281 94.5161 102.172 203.312
281.1 94.4396 102.197 203.363
281.2 94.3632 102.222 203.415
281.3 94.287 102.247 203.466
281.4 94.2109 102.271 203.518
281.5 94.135 102.296 203.569
281.6 94.0592 102.321 203.62
281.7 93.9835 102.345 203.671
281.8 93.908 102.37 203.722
281.9 93.8326 102.394 203.773
282 93.7574 102.419 203.824
282.1 93.6823 102.443 203.875
282.2 93.6073 102.468 203.925
282.3 93.5325 102.492 203.976
282.4 93.4578 102.516 204.026
282.5 93.3833 102.54 204.076
282.6 93.3088 102.565 204.127
282.7 93.2346 102.589 204.177
282.8 93.1604 102.613 204.227
282.9 93.0864 102.637 204.277
283 93.0126 102.661 204.327
283.1 92.9388 102.685 204.376
283.2 92.8652 102.709 204.426
283.3 92.7918 102.733 204.476
283.4 92.7185 102.756 204.525
283.5 92.6453 102.78 204.574
283.6 92.5723 102.804 204.624
283.7 92.4993 102.828 204.673
283.8 92.4266 102.851 204.722
283.9 92.3539 102.875 204.771
284 92.2814 102.899 204.82
284.1 92.2091 102.922 204.869
284.2 92.1368 102.946 204.918
284.3 92.0647 102.969 204.966
284.4 91.9928 102.992 205.015
284.5 91.921 103.016 205.063
284.6 91.8493 103.039 205.112
284.7 91.7777 103.062 205.16
284.8 91.7063 103.085 205.208
284.9 91.635 103.109 205.256
285 91.5638 103.132 205.304
285.1 91.4928 103.155 205.352
285.2 91.4219 103.178 205.4
285.3 91.3512 103.201 205.448
285.4 91.2806 103.224 205.496
285.5 91.2101 103.247 205.543
285.6 91.1397 103.269 205.591
285.7 91.0695 103.292 205.638
285.8 90.9994 103.315 205.686
285.9 90.9295 103.338 205.733
286 90.8596 103.36 205.78
286.1 90.79 103.383 205.827
286.2 90.7204 103.406 205.874
286.3 90.651 103.428 205.921
286.4 90.5817 103.451 205.968
286.5 90.5125 103.473 206.014
286.6 90.4435 103.496 206.061
286.7 90.3746 103.518 206.107
286.8 90.3058 103.54 206.154
286.9 90.2372 103.563 206.2
287 90.1687 103.585 206.246
287.1 90.1003 103.607 206.293
287.2 90.0321 103.629 206.339
287.3 89.9639 103.651 206.385
287.4 89.896 103.673 206.431
287.5 89.8281 103.696 206.476
287.6 89.7604 103.717 206.522
287.7 89.6928 103.739 206.568
287.8 89.6253 103.761 206.613
287.9 89.558 103.783 206.659
288 89.4908 103.805 206.704
288.1 89.4237 103.827 206.749
288.2 89.3567 103.849 206.795
288.3 89.2899 103.87 206.84
288.4 89.2232 103.892 206.885
288.5 89.1567 103.914 206.93
288.6 89.0902 103.935 206.975
288.7 89.0239 103.957 207.019
288.8 88.9578 103.978 207.064
288.9 88.8917 104 207.109
289 88.8258 104.021 207.153
289.1 88.76 104.042 207.198
289.2 88.6943 104.064 207.242
289.3 88.6288 104.085 207.286
289.4 88.5634 104.106 207.33
289.5 88.4981 104.127 207.375
289.6 88.4329 104.148 207.419
289.7 88.3679 104.17 207.462
289.8 88.303 104.191 207.506
289.9 88.2382 104.212 207.55
290 88.1736 104.233 207.594
290.1 88.109 104.254 207.637
290.2 88.0446 104.275 207.681
290.3 87.9804 104.295 207.724
290.4 87.9162 104.316 207.768
290.5 87.8522 104.337 207.811
290.6 87.7883 104.358 207.854
290.7 87.7245 104.378 207.897
290.8 87.6609 104.399 207.94
290.9 87.5974 104.42 207.983
291 87.534 104.44 208.026
291.1 87.4707 104.461 208.069
291.2 87.4075 104.481 208.111
291.3 87.3445 104.502 208.154
291.4 87.2816 104.522 208.196
291.5 87.2188 104.543 208.239
291.6 87.1562 104.563 208.281
291.7 87.0936 104.583 208.323
291.8 87.0312 104.603 208.365
291.9 86.9689 104.624 208.407
292 86.9068 104.644 208.449
292.1 86.8447 104.664 208.491
292.2 86.7828 104.684 208.533
292.3 86.721 104.704 208.575
292.4 86.6594 104.724 208.617
292.5 86.5978 104.744 208.658
292.6 86.5364 104.764 208.7
292.7 86.4751 104.784 208.741
292.8 86.4139 104.804 208.782
292.9 86.3528 104.824 208.824
293 86.2919 104.843 208.865
293.1 86.2311 104.863 208.906
293.2 86.1704 104.883 208.947
293.3 86.1098 104.902 208.988
293.4 86.0494 104.922 209.029
293.5 85.989 104.942 209.069
293.6 85.9288 104.961 209.11
293.7 85.8687 104.981 209.151
293.8 85.8088 105 209.191
293.9 85.7489 105.019 209.232
294 85.6892 105.039 209.272
294.1 85.6296 105.058 209.312
294.2 85.5701 105.077 209.353
294.3 85.5107 105.097 209.393
294.4 85.4515 105.116 209.433
294.5 85.3923 105.135 209.473
294.6 85.3333 105.154 209.512
294.7 85.2744 105.173 209.552
294.8 85.2156 105.192 209.592
294.9 85.157 105.211 209.632
295 85.0984 105.23 209.671
295.1 85.04 105.249 209.711
295.2 84.9817 105.268 209.75
295.3 84.9235 105.287 209.789
295.4 84.8655 105.306 209.829
295.5 84.8075 105.325 209.868
295.6 84.7497 105.343 209.907
295.7 84.692 105.362 209.946
295.8 84.6344 105.381 209.985
295.9 84.5769 105.399 210.024
296 84.5195 105.418 210.062
296.1 84.4623 105.437 210.101
296.2 84.4052 105.455 210.14
296.3 84.3482 105.474 210.178
296.4 84.2913 105.492 210.217
296.5 84.2345 105.51 210.255
296.6 84.1778 105.529 210.293
296.7 84.1213 105.547 210.332
296.8 84.0648 105.565 210.37
296.9 84.0085 105.584 210.408
297 83.9523 105.602 210.446
297.1 83.8962 105.62 210.484
297.2 83.8403 105.638 210.521
297.3 83.7844 105.656 210.559
297.4 83.7287 105.674 210.597
297.5 83.6731 105.692 210.634
297.6 83.6176 105.71 210.672
297.7 83.5622 105.728 210.709
297.8 83.5069 105.746 210.747
297.9 83.4517 105.764 210.784
298 83.3967 105.782 210.821
298.1 83.3417 105.8 210.858
298.2 83.2869 105.818 210.896
298.3 83.2322 105.835 210.933
298.4 83.1776 105.853 210.969
298.5 83.1231 105.871 211.006
298.6 83.0687 105.888 211.043
298.7 83.0145 105.906 211.08
298.8 82.9603 105.923 211.116
298.9 82.9063 105.941 211.153
299 82.8524 105.958 211.189
299.1 82.7986 105.976 211.226
299.2 82.7449 105.993 211.262
299.3 82.6913 106.011 211.298
299.4 82.6378 106.028 211.334
299.5 82.5845 106.045 211.37
299.6 82.5312 106.062 211.406
299.7 82.4781 106.08 211.442
299.8 82.4251 106.097 211.478
299.9 82.3722 106.114 211.514
300 82.3194 106.131 211.55
300.1 82.2667 106.148 211.585
300.2 82.2141 106.165 211.621
300.3 82.1616 106.182 211.656
300.4 82.1093 106.199 211.692
300.5 82.057 106.216 211.727
300.6 82.0049 106.233 211.762
300.7 81.9529 106.25 211.797
300.8 81.901 106.267 211.833
300.9 81.8492 106.283 211.868
301 81.7975 106.3 211.902
301.1 81.7459 106.317 211.937
301.2 81.6944 106.333 211.972
301.3 81.643 106.35 212.007
301.4 81.5918 106.367 212.042
301.5 81.5406 106.383 212.076
301.6 81.4896 106.4 212.111
301.7 81.4387 106.416 212.145
301.8 81.3878 106.433 212.179
301.9 81.3371 106.449 212.214
302 81.2865 106.465 212.248
302.1 81.236 106.482 212.282
302.2 81.1856 106.498 212.316
302.3 81.1354 106.514 212.35
302.4 81.0852 106.531 212.384
302.5 81.0351 106.547 212.418
302.6 80.9852 106.563 212.452
302.7 80.9353 106.579 212.486
302.8 80.8856 106.595 212.519
302.9 80.8359 106.611 212.553
303 80.7864 106.627 212.586
303.1 80.737 106.643 212.62
303.2 80.6877 106.659 212.653
303.3 80.6385 106.675 212.686
303.4 80.5894 106.691 212.719
303.5 80.5404 106.707 212.753
303.6 80.4915 106.723 212.786
303.7 80.4427 106.739 212.819
303.8 80.394 106.754 212.852
303.9 80.3455 106.77 212.884
304 80.297 106.786 212.917
304.1 80.2486 106.801 212.95
304.2 80.2004 106.817 212.983
304.3 80.1522 106.833 213.015
304.4 80.1042 106.848 213.048
304.5 80.0562 106.864 213.08
304.6 80.0084 106.879 213.112
304.7 79.9607 106.895 213.145
304.8 79.9131 106.91 213.177
304.9 79.8655 106.925 213.209
305 79.8181 106.941 213.241
305.1 79.7708 106.956 213.273
305.2 79.7236 106.971 213.305
305.3 79.6765 106.986 213.337
305.4 79.6295 107.002 213.369
305.5 79.5826 107.017 213.401
305.6 79.5358 107.032 213.432
305.7 79.4891 107.047 213.464
305.8 79.4426 107.062 213.495
305.9 79.3961 107.077 213.527
306 79.3497 107.092 213.558
306.1 79.3034 107.107 213.589
306.2 79.2573 107.122 213.621
306.3 79.2112 107.137 213.652
306.4 79.1652 107.152 213.683
306.5 79.1194 107.167 213.714
306.6 79.0736 107.181 213.745
306.7 79.0279 107.196 213.776
306.8 78.9824 107.211 213.807
306.9 78.9369 107.226 213.837
307 78.8916 107.24 213.868
307.1 78.8463 107.255 213.899
307.2 78.8012 107.27 213.929
307.3 78.7561 107.284 213.96
307.4 78.7112 107.299 213.99
307.5 78.6663 107.313 214.021
307.6 78.6216 107.328 214.051
307.7 78.5769 107.342 214.081
307.8 78.5324 107.356 214.111
307.9 78.4879 107.371 214.141
308 78.4436 107.385 214.171
308.1 78.3994 107.399 214.201
308.2 78.3552 107.414 214.231
308.3 78.3112 107.428 214.261
308.4 78.2672 107.442 214.291
308.5 78.2234 107.456 214.32
308.6 78.1796 107.47 214.35
308.7 78.136 107.484 214.38
308.8 78.0925 107.499 214.409
308.9 78.049 107.513 214.438
309 78.0057 107.527 214.468
309.1 77.9624 107.541 214.497
309.2 77.9193 107.555 214.526
309.3 77.8762 107.568 214.555
309.4 77.8333 107.582 214.584
309.5 77.7904 107.596 214.613
309.6 77.7477 107.61 214.642
309.7 77.705 107.624 214.671
309.8 77.6625 107.637 214.7
309.9 77.62 107.651 214.729
310 77.5777 107.665 214.757
310.1 77.5354 107.679 214.786
310.2 77.4932 107.692 214.815
310.3 77.4512 107.706 214.843
310.4 77.4092 107.719 214.872
310.5 77.3673 107.733 214.9
310.6 77.3256 107.746 214.928
310.7 77.2839 107.76 214.956
310.8 77.2423 107.773 214.985
310.9 77.2008 107.787 215.013
311 77.1594 107.8 215.041
311.1 77.1182 107.813 215.069
311.2 77.077 107.827 215.097
311.3 77.0359 107.84 215.124
311.4 76.9949 107.853 215.152
311.5 76.954 107.866 215.18
311.6 76.9132 107.879 215.207
311.7 76.8725 107.893 215.235
311.8 76.8318 107.906 215.263
311.9 76.7913 107.919 215.29
312 76.7509 107.932 215.317
312.1 76.7106 107.945 215.345
312.2 76.6703 107.958 215.372
312.3 76.6302 107.971 215.399
312.4 76.5902 107.984 215.426
312.5 76.5502 107.997 215.453
312.6 76.5104 108.009 215.48
312.7 76.4706 108.022 215.507
312.8 76.431 108.035 215.534
312.9 76.3914 108.048 215.561
313 76.3519 108.061 215.588
313.1 76.3125 108.073 215.614
313.2 76.2733 108.086 215.641
313.3 76.2341 108.099 215.667
313.4 76.195 108.111 215.694
313.5 76.156 108.124 215.72
313.6 76.1171 108.136 215.747
313.7 76.0783 108.149 215.773
313.8 76.0395 108.161 215.799
313.9 76.0009 108.174 215.825
314 75.9624 108.186 215.851
314.1 75.924 108.199 215.877
314.2 75.8856 108.211 215.903
314.3 75.8474 108.223 215.929
314.4 75.8092 108.236 215.955
314.5 75.7711 108.248 215.981
314.6 75.7332 108.26 216.007
314.7 75.6953 108.272 216.032
314.8 75.6575 108.284 216.058
314.9 75.6198 108.297 216.084
315 75.5822 108.309 216.109
315.1 75.5447 108.321 216.134
315.2 75.5073 108.333 216.16
315.3 75.4699 108.345 216.185
315.4 75.4327 108.357 216.21
315.5 75.3956 108.369 216.236
315.6 75.3585 108.381 216.261
315.7 75.3215 108.393 216.286
315.8 75.2847 108.405 216.311
315.9 75.2479 108.416 216.336
316 75.2112 108.428 216.36
316.1 75.1746 108.44 216.385
316.2 75.1381 108.452 216.41
316.3 75.1017 108.464 216.435
316.4 75.0654 108.475 216.459
316.5 75.0291 108.487 216.484
316.6 74.993 108.499 216.508
316.7 74.957 108.51 216.533
316.8 74.921 108.522 216.557
316.9 74.8851 108.533 216.582
317 74.8493 108.545 216.606
317.1 74.8137 108.556 216.63
317.2 74.7781 108.568 216.654
317.3 74.7426 108.579 216.678
317.4 74.7071 108.591 216.702
317.5 74.6718 108.602 216.726
317.6 74.6366 108.613 216.75
317.7 74.6014 108.625 216.774
317.8 74.5663 108.636 216.798
317.9 74.5314 108.647 216.821
318 74.4965 108.658 216.845
318.1 74.4617 108.67 216.869
318.2 74.427 108.681 216.892
318.3 74.3924 108.692 216.916
318.4 74.3579 108.703 216.939
318.5 74.3234 108.714 216.962
318.6 74.2891 108.725 216.986
318.7 74.2548 108.736 217.009
318.8 74.2206 108.747 217.032
318.9 74.1865 108.758 217.055
319 74.1525 108.769 217.078
319.1 74.1186 108.78 217.101
319.2 74.0848 108.791 217.124
319.3 74.0511 108.802 217.147
319.4 74.0174 108.813 217.17
319.5 73.9839 108.823 217.193
319.6 73.9504 108.834 217.215
319.7 73.917 108.845 217.238
319.8 73.8837 108.856 217.261
319.9 73.8505 108.866 217.283
320 73.8174 108.877 217.306
320.1 73.7844 108.888 217.328
320.2 73.7514 108.898 217.35
320.3 73.7186 108.909 217.373
320.4 73.6858 108.919 217.395
320.5 73.6531 108.93 217.417
320.6 73.6205 108.94 217.439
320.7 73.588 108.951 217.461
320.8 73.5556 108.961 217.483
320.9 73.5232 108.972 217.505
321 73.491 108.982 217.527
321.1 73.4588 108.992 217.549
321.2 73.4267 109.003 217.571
321.3 73.3947 109.013 217.592
321.4 73.3628 109.023 217.614
321.5 73.331 109.033 217.636
321.6 73.2993 109.043 217.657
321.7 73.2676 109.054 217.679
321.8 73.236 109.064 217.7
321.9 73.2046 109.074 217.722
322 73.1732 109.084 217.743
322.1 73.1419 109.094 217.764
322.2 73.1106 109.104 217.785
322.3 73.0795 109.114 217.806
322.4 73.0484 109.124 217.828
322.5 73.0175 109.134 217.849
322.6 72.9866 109.144 217.87
322.7 72.9558 109.154 217.89
322.8 72.925 109.164 217.911
322.9 72.8944 109.173 217.932
323 72.8639 109.183 217.953
323.1 72.8334 109.193 217.974
323.2 72.803 109.203 217.994
323.3 72.7727 109.213 218.015
323.4 72.7425 109.222 218.035
323.5 72.7124 109.232 218.056
323.6 72.6823 109.242 218.076
323.7 72.6524 109.251 218.096
323.8 72.6225 109.261 218.117
323.9 72.5927 109.27 218.137
324 72.563 109.28 218.157
324.1 72.5334 109.289 218.177
324.2 72.5038 109.299 218.197
324.3 72.4744 109.308 218.217
324.4 72.445 109.318 218.237
324.5 72.4157 109.327 218.257
324.6 72.3865 109.336 218.277
324.7 72.3574 109.346 218.297
324.8 72.3283 109.355 218.317
324.9 72.2993 109.364 218.336
325 72.2705 109.374 218.356
325.1 72.2417 109.383 218.375
325.2 72.213 109.392 218.395
325.3 72.1843 109.401 218.414
325.4 72.1558 109.41 218.434
325.5 72.1273 109.42 218.453
325.6 72.0989 109.429 218.472
325.7 72.0706 109.438 218.492
325.8 72.0424 109.447 218.511
325.9 72.0142 109.456 218.53
326 71.9862 109.465 218.549
326.1 71.9582 109.474 218.568
326.2 71.9303 109.483 218.587
326.3 71.9025 109.492 218.606
326.4 71.8748 109.5 218.625
326.5 71.8471 109.509 218.644
326.6 71.8195 109.518 218.662
326.7 71.7921 109.527 218.681
326.8 71.7647 109.536 218.7
326.9 71.7373 109.544 218.718
327 71.7101 109.553 218.737
327.1 71.6829 109.562 218.755
327.2 71.6558 109.57 218.774
327.3 71.6288 109.579 218.792
327.4 71.6019 109.588 218.81
327.5 71.5751 109.596 218.829
327.6 71.5483 109.605 218.847
327.7 71.5216 109.613 218.865
327.8 71.495 109.622 218.883
327.9 71.4685 109.63 218.901
328 71.4421 109.639 218.919
328.1 71.4157 109.647 218.937
328.2 71.3894 109.656 218.955
328.3 71.3632 109.664 218.973
328.4 71.3371 109.672 218.99
328.5 71.3111 109.681 219.008
328.6 71.2851 109.689 219.026
328.7 71.2592 109.697 219.043
328.8 71.2334 109.706 219.061
328.9 71.2077 109.714 219.079
329 71.182 109.722 219.096
329.1 71.1565 109.73 219.113
329.2 71.131 109.738 219.131
329.3 71.1056 109.746 219.148
329.4 71.0803 109.754 219.165
329.5 71.055 109.763 219.182
329.6 71.0299 109.771 219.2
329.7 71.0048 109.779 219.217
329.8 70.9798 109.787 219.234
329.9 70.9548 109.795 219.251
330 70.93 109.802 219.268
330.1 70.9052 109.81 219.284
330.2 70.8805 109.818 219.301
330.3 70.8559 109.826 219.318
330.4 70.8313 109.834 219.335
330.5 70.8069 109.842 219.351
330.6 70.7825 109.85 219.368
330.7 70.7582 109.857 219.385
330.8 70.734 109.865 219.401
330.9 70.7098 109.873 219.417
331 70.6857 109.88 219.434
331.1 70.6617 109.888 219.45
331.2 70.6378 109.896 219.467
331.3 70.614 109.903 219.483
331.4 70.5902 109.911 219.499
331.5 70.5665 109.918 219.515
331.6 70.5429 109.926 219.531
331.7 70.5194 109.933 219.547
331.8 70.496 109.941 219.563
331.9 70.4726 109.948 219.579
332 70.4493 109.956 219.595
332.1 70.4261 109.963 219.611
332.2 70.4029 109.97 219.627
332.3 70.3799 109.978 219.642
332.4 70.3569 109.985 219.658
332.5 70.334 109.992 219.674
332.6 70.3111 110 219.689
332.7 70.2884 110.007 219.705
332.8 70.2657 110.014 219.72
332.9 70.2431 110.021 219.736
333 70.2206 110.029 219.751
333.1 70.1981 110.036 219.766
333.2 70.1757 110.043 219.781
333.3 70.1534 110.05 219.797
333.4 70.1312 110.057 219.812
333.5 70.1091 110.064 219.827
333.6 70.087 110.071 219.842
333.7 70.065 110.078 219.857
333.8 70.0431 110.085 219.872
333.9 70.0212 110.092 219.887
334 69.9995 110.099 219.902
334.1 69.9778 110.106 219.916
334.2 69.9562 110.113 219.931
334.3 69.9346 110.119 219.946
334.4 69.9132 110.126 219.961
334.5 69.8918 110.133 219.975
334.6 69.8705 110.14 219.99
334.7 69.8492 110.147 220.004
334.8 69.8281 110.153 220.019
334.9 69.807 110.16 220.033
335 69.786 110.167 220.047
335.1 69.765 110.173 220.062
335.2 69.7442 110.18 220.076
335.3 69.7234 110.186 220.09
335.4 69.7027 110.193 220.104
335.5 69.682 110.2 220.118
335.6 69.6615 110.206 220.132
335.7 69.641 110.213 220.146
335.8 69.6206 110.219 220.16
335.9 69.6002 110.226 220.174
336 69.58 110.232 220.188
336.1 69.5598 110.238 220.202
336.2 69.5397 110.245 220.216
336.3 69.5196 110.251 220.229
336.4 69.4997 110.257 220.243
336.5 69.4798 110.264 220.257
336.6 69.46 110.27 220.27
336.7 69.4402 110.276 220.284
336.8 69.4206 110.282 220.297
336.9 69.401 110.289 220.31
337 69.3814 110.295 220.324
337.1 69.362 110.301 220.337
337.2 69.3426 110.307 220.35
337.3 69.3233 110.313 220.363
337.4 69.3041 110.319 220.377
337.5 69.2849 110.325 220.39
337.6 69.2659 110.331 220.403
337.7 69.2469 110.337 220.416
337.8 69.2279 110.343 220.429
337.9 69.2091 110.349 220.442
338 69.1903 110.355 220.454
338.1 69.1716 110.361 220.467
338.2 69.153 110.367 220.48
338.3 69.1344 110.373 220.493
338.4 69.1159 110.379 220.505
338.5 69.0975 110.385 220.518
338.6 69.0791 110.39 220.531
338.7 69.0609 110.396 220.543
338.8 69.0427 110.402 220.555
338.9 69.0245 110.408 220.568
339 69.0065 110.413 220.58
339.1 68.9885 110.419 220.593
339.2 68.9706 110.425 220.605
339.3 68.9528 110.43 220.617
339.4 68.935 110.436 220.629
339.5 68.9173 110.441 220.641
339.6 68.8997 110.447 220.653
339.7 68.8822 110.452 220.665
339.8 68.8647 110.458 220.677
339.9 68.8473 110.463 220.689
340 68.83 110.469 220.701
340.1 68.8127 110.474 220.713
340.2 68.7955 110.48 220.725
340.3 68.7784 110.485 220.737
340.4 68.7614 110.49 220.748
340.5 68.7444 110.496 220.76
340.6 68.7275 110.501 220.771
340.7 68.7107 110.506 220.783
340.8 68.694 110.512 220.794
340.9 68.6773 110.517 220.806
341 68.6607 110.522 220.817
341.1 68.6441 110.527 220.829
341.2 68.6277 110.532 220.84
341.3 68.6113 110.538 220.851
341.4 68.595 110.543 220.862
341.5 68.5787 110.548 220.874
341.6 68.5625 110.553 220.885
341.7 68.5464 110.558 220.896
341.8 68.5304 110.563 220.907
341.9 68.5144 110.568 220.918
342 68.4986 110.573 220.929
342.1 68.4827 110.578 220.939
342.2 68.467 110.583 220.95
342.3 68.4513 110.588 220.961
342.4 68.4357 110.593 220.972
342.5 68.4202 110.597 220.982
342.6 68.4047 110.602 220.993
342.7 68.3893 110.607 221.004
342.8 68.374 110.612 221.014
342.9 68.3587 110.617 221.025
343 68.3436 110.621 221.035
343.1 68.3285 110.626 221.045
343.2 68.3134 110.631 221.056
343.3 68.2985 110.635 221.066
343.4 68.2836 110.64 221.076
343.5 68.2687 110.645 221.087
343.6 68.254 110.649 221.097
343.7 68.2393 110.654 221.107
343.8 68.2247 110.659 221.117
343.9 68.2101 110.663 221.127
344 68.1957 110.668 221.137
344.1 68.1813 110.672 221.147
344.2 68.1669 110.676 221.157
344.3 68.1527 110.681 221.166
344.4 68.1385 110.685 221.176
344.5 68.1244 110.69 221.186
344.6 68.1103 110.694 221.196
344.7 68.0963 110.698 221.205
344.8 68.0824 110.703 221.215
344.9 68.0686 110.707 221.224
345 68.0548 110.711 221.234
345.1 68.0411 110.716 221.243
345.2 68.0275 110.72 221.253
345.3 68.0139 110.724 221.262
345.4 68.0004 110.728 221.271
345.5 67.987 110.732 221.281
345.6 67.9736 110.737 221.29
345.7 67.9604 110.741 221.299
345.8 67.9472 110.745 221.308
345.9 67.934 110.749 221.317
346 67.9209 110.753 221.326
346.1 67.9079 110.757 221.335
346.2 67.895 110.761 221.344
346.3 67.8821 110.765 221.353
346.4 67.8693 110.769 221.362
346.5 67.8566 110.773 221.371
346.6 67.844 110.777 221.379
346.7 67.8314 110.781 221.388
346.8 67.8189 110.784 221.397
346.9 67.8064 110.788 221.405
347 67.794 110.792 221.414
347.1 67.7817 110.796 221.422
347.2 67.7695 110.8 221.431
347.3 67.7573 110.803 221.439
347.4 67.7452 110.807 221.448
347.5 67.7332 110.811 221.456
347.6 67.7212 110.815 221.464
347.7 67.7093 110.818 221.473
347.8 67.6975 110.822 221.481
347.9 67.6857 110.825 221.489
348 67.674 110.829 221.497
348.1 67.6624 110.833 221.505
348.2 67.6509 110.836 221.513
348.3 67.6394 110.84 221.521
348.4 67.628 110.843 221.529
348.5 67.6166 110.847 221.537
348.6 67.6053 110.85 221.545
348.7 67.5941 110.853 221.552
348.8 67.583 110.857 221.56
348.9 67.5719 110.86 221.568
349 67.5609 110.864 221.575
349.1 67.55 110.867 221.583
349.2 67.5391 110.87 221.591
349.3 67.5283 110.874 221.598
349.4 67.5176 110.877 221.606
349.5 67.5069 110.88 221.613
349.6 67.4964 110.883 221.62
349.7 67.4858 110.887 221.628
349.8 67.4754 110.89 221.635
349.9 67.465 110.893 221.642
350 67.4547 110.896 221.649
350.1 67.4444 110.899 221.656
350.2 67.4342 110.902 221.664
350.3 67.4241 110.905 221.671
350.4 67.4141 110.908 221.678
350.5 67.4041 110.911 221.685
350.6 67.3942 110.914 221.691
350.7 67.3843 110.917 221.698
350.8 67.3746 110.92 221.705
350.9 67.3649 110.923 221.712
351 67.3552 110.926 221.719
