A
t S I R
0.17249999999999996 244.8 138.0 17.2
0.17500000000000002 244.1 138.3 17.6
0.1775 243.2 138.8 18.0
0.17999999999999997 242.5 139.1 18.4
0.18250000000000002 241.7 139.7 18.6
0.18500000000000003 240.8 140.5 18.7
0.1875 240.0 141.0 19.0
0.18999999999999997 239.1 141.6 19.3
0.19249999999999998 238.2 142.2 19.6
0.19500000000000003 237.4 142.9 19.7
0.1975 236.7 143.1 20.2
0.19999999999999998 235.9 143.7 20.4
0.20250000000000007 235.0 144.0 21.0
0.20500000000000002 234.2 144.4 21.4
0.20749999999999996 233.3 144.8 21.9
0.21000000000000002 232.6 145.2 22.2
0.21249999999999997 231.8 145.5 22.7
0.21500000000000002 231.1 146.1 22.8
0.21749999999999997 230.2 146.5 23.3
0.22000000000000003 229.4 146.9 23.7
0.2225 228.6 147.5 23.9
0.22500000000000003 227.8 147.9 24.3
0.22749999999999998 227.0 148.3 24.7
0.23000000000000004 226.1 148.8 25.1
0.23249999999999998 225.3 149.4 25.3
0.23499999999999993 224.4 150.1 25.5
0.2375 223.5 150.6 25.9
0.24000000000000005 222.6 150.8 26.6
0.2425 221.6 151.5 26.9
0.24500000000000005 220.9 151.9 27.2
0.2475 220.0 152.2 27.8
0.25 219.0 152.7 28.3
0.2525 218.1 152.9 29.0
0.25499999999999995 217.3 153.6 29.1
0.25749999999999995 216.8 153.7 29.5
0.25999999999999995 216.2 154.2 29.6
0.26250000000000007 215.4 154.5 30.1
0.26500000000000007 214.6 154.8 30.6
0.2675 213.9 155.0 31.1
0.27 213.0 155.5 31.5
0.2725 212.1 155.9 32.0
0.27499999999999997 211.3 156.3 32.4
0.27749999999999997 210.6 156.6 32.8
0.2800000000000001 209.9 157.1 33.0
0.2824999999999999 209.2 157.5 33.3
0.28500000000000003 208.6 157.8 33.6
0.28750000000000003 207.7 158.1 34.2
0.29 206.9 158.5 34.6
0.2925 206.1 159.1 34.8
0.295 205.1 159.8 35.1
0.29749999999999993 204.6 160.2 35.2
0.29999999999999993 203.9 160.8 35.3
0.30250000000000005 203.0 161.7 35.3
0.30500000000000005 202.3 162.1 35.6
0.30750000000000005 201.5 162.7 35.8
0.31 200.6 163.3 36.1
0.3125 199.7 163.9 36.4
0.315 198.8 164.4 36.8
0.31749999999999995 198.1 164.9 37.0
0.31999999999999995 197.4 165.4 37.2
0.32249999999999995 196.4 166.2 37.4
0.32500000000000007 195.4 166.7 37.9
0.32750000000000007 194.6 167.0 38.4
0.33 193.9 167.2 38.9
0.3325 192.9 167.8 39.3
0.335 192.2 168.3 39.5
0.33749999999999997 191.3 169.0 39.7
0.33999999999999997 190.5 169.5 40.0
0.3425000000000001 189.8 170.1 40.1
0.3449999999999999 189.3 170.3 40.4
0.34750000000000003 188.6 170.5 40.9
0.35000000000000003 188.1 170.6 41.3
