A
t S I R
23.15 100 108 192
23.1525 100 107 193
23.155 100 107 193
23.1575 101 107 192
23.16 101 106 193
23.1625 101 106 193
23.165 101 106 193
23.1675 101 106 193
23.17 101 106 193
23.1725 101 105 194
23.175 100 106 194
23.1775 100 106 194
23.18 101 106 193
23.1825 101 106 193
23.185 101 106 193
23.1875 100 106 194
23.19 100 105 195
23.1925 100 105 195
23.195 101 105 194
23.1975 100 106 194
23.2 100 105 195
23.2025 100 104 196
23.205 100 103 197
23.2075 99 103 198
23.21 99 103 198
23.2125 99 103 198
23.215 99 103 198
23.2175 98 104 198
23.22 98 104 198
23.2225 99 103 198
23.225 99 103 198
23.2275 100 102 198
23.23 100 101 199
23.2325 99 102 199
23.235 98 103 199
23.2375 98 104 198
23.24 98 104 198
23.2425 97 104 199
23.245 97 104 199
23.2475 97 103 200
23.25 97 102 201
23.2525 97 102 201
23.255 97 102 201
23.2575 96 103 201
23.26 96 103 201
23.2625 96 103 201
23.265 96 103 201
23.2675 96 103 201
23.27 97 103 200
23.2725 97 103 200
23.275 97 103 200
23.2775 97 104 199
23.28 96 104 200
23.2825 96 105 199
23.285 96 104 200
23.2875 96 104 200
23.29 95 105 200
23.2925 95 104 201
23.295 95 104 201
23.2975 95 103 202
23.3 95 102 203
23.3025 96 102 202
23.305 95 103 202
23.3075 95 103 202
23.31 95 103 202
23.3125 95 103 202
23.315 95 103 202
23.3175 95 102 203
23.32 96 102 202
23.3225 95 102 203
23.325 94 102 204
23.3275 94 102 204
23.33 94 103 203
23.3325 94 103 203
23.335 94 103 203
23.3375 94 103 203
23.34 93 104 203
23.3425 93 104 203
23.345 94 104 202
23.3475 94 104 202
23.35 94 104 202
23.3525 95 103 202
23.355 96 103 201
23.3575 97 103 200
23.36 97 103 200
23.3625 96 103 201
23.365 97 103 200
23.3675 97 103 200
23.37 98 103 199
23.3725 98 103 199
23.375 98 104 198
23.3775 98 104 198
23.38 99 104 197
23.3825 100 103 197
23.385 100 102 198
23.3875 101 102 197
23.39 102 101 197
23.3925 102 101 197
23.395 102 100 198
23.3975 102 100 198
23.4 102 100 198
23.4025 102 100 198
23.405 101 101 198
23.4075 100 102 198
23.41 99 103 198
23.4125 99 103 198
23.415 100 103 197
23.4175 100 102 198
23.42 100 102 198
23.4225 100 102 198
23.425 100 102 198
23.4275 100 102 198
23.43 100 103 197
23.4325 99 104 197
23.435 100 103 197
23.4375 99 104 197
23.44 99 104 197
23.4425 99 104 197
23.445 99 103 198
23.4475 99 103 198
23.45 99 103 198
23.4525 99 102 199
23.455 98 103 199
23.4575 98 102 200
23.46 98 102 200
23.4625 99 102 199
23.465 98 103 199
23.4675 98 103 199
23.47 99 102 199
23.4725 100 101 199
23.475 100 100 200
23.4775 99 101 200
23.48 98 101 201
23.4825 99 100 201
23.485 100 100 200
23.4875 99 101 200
23.49 98 102 200
23.4925 98 102 200
23.495 98 102 200
23.4975 98 101 201
23.5 98 101 201
23.5025 97 101 202
23.505 97 100 203
23.5075 96 101 203
23.51 96 101 203
23.5125 96 101 203
23.515 96 100 204
23.5175 96 100 204
23.52 95 101 204
23.5225 95 100 205
23.525 94 100 206
23.5275 95 100 205
23.53 95 99 206
23.5325 95 99 206
23.535 94 99 207
23.5375 94 99 207
23.54 95 99 206
23.5425 96 99 205
23.545 96 99 205
23.5475 97 98 205
23.55 97 97 206
23.5525 97 97 206
23.555 97 97 206
23.5575 96 97 207
23.56 96 96 208
23.5625 96 95 209
23.565 96 95 209
23.5675 96 95 209
23.57 96 95 209
23.5725 97 95 208
23.575 97 95 208
23.5775 97 95 208
23.58 97 95 208
23.5825 98 94 208
23.585 98 93 209
23.5875 98 93 209
23.59 99 92 209
23.5925 100 92 208
23.595 100 92 208
23.5975 100 91 209
23.6 100 92 208
23.6025 99 92 209
23.605 99 92 209
23.6075 100 92 208
23.61 99 93 208
23.6125 98 93 209
23.615 98 93 209
23.6175 98 93 209
23.62 98 93 209
23.6225 98 93 209
23.625 98 93 209
23.6275 99 93 208
23.63 99 93 208
23.6325 99 93 208
23.635 99 93 208
23.6375 98 94 208
23.64 98 94 208
23.6425 98 94 208
23.645 98 94 208
23.6475 98 94 208
23.65 98 95 207
23.6525 97 96 207
23.655 97 96 207
23.6575 98 96 206
23.66 99 96 205
23.6625 99 95 206
23.665 99 95 206
23.6675 100 95 205
23.67 99 96 205
23.6725 99 96 205
23.675 100 95 205
23.6775 100 95 205
23.68 100 95 205
23.6825 99 96 205
23.685 98 97 205
23.6875 99 97 204
23.69 99 97 204
23.6925 99 98 203
23.695 99 98 203
23.6975 99 97 204
23.7 99 97 204
23.7025 99 97 204
23.705 98 98 204
23.7075 97 99 204
23.71 97 99 204
23.7125 97 99 204
23.715 97 99 204
23.7175 96 100 204
23.72 96 100 204
23.7225 97 100 203
23.725 97 101 202
23.7275 98 101 201
23.73 98 101 201
23.7325 99 101 200
23.735 100 101 199
23.7375 99 102 199
23.74 99 102 199
23.7425 99 102 199
23.745 98 103 199
23.7475 98 103 199
23.75 99 103 198
23.7525 100 103 197
23.755 101 103 196
23.7575 100 104 196
23.76 99 105 196
23.7625 99 105 196
23.765 99 105 196
23.7675 99 105 196
23.77 99 105 196
23.7725 100 105 195
23.775 100 104 196
23.7775 100 103 197
23.78 100 103 197
23.7825 99 103 198
23.785 98 104 198
23.7875 98 104 198
23.79 97 105 198
23.7925 96 106 198
23.795 97 106 197
23.7975 97 105 198
23.8 96 106 198
23.8025 96 106 198
23.805 96 106 198
23.8075 96 106 198
23.81 96 105 199
23.8125 96 105 199
23.815 97 105 198
23.8175 96 105 199
23.82 96 104 200
23.8225 95 105 200
23.825 95 105 200
23.8275 95 106 199
23.83 95 106 199
23.8325 96 106 198
23.835 97 106 197
23.8375 96 107 197
23.84 95 108 197
23.8425 95 107 198
23.845 95 106 199
23.8475 95 107 198
23.85 96 107 197
23.8525 97 107 196
23.855 97 107 196
23.8575 97 107 196
23.86 97 108 195
23.8625 97 109 194
23.865 96 110 194
23.8675 95 111 194
23.87 96 111 193
23.8725 96 110 194
23.875 96 110 194
23.8775 96 110 194
23.88 96 110 194
23.8825 95 110 195
23.885 96 110 194
23.8875 96 110 194
23.89 96 111 193
23.8925 96 110 194
23.895 96 110 194
23.8975 95 111 194
23.9 94 112 194
23.9025 93 113 194
23.905 94 112 194
23.9075 95 112 193
23.91 94 112 194
23.9125 93 113 194
23.915 93 113 194
23.9175 93 112 195
23.92 93 112 195
23.9225 93 113 194
23.925 92 113 195
23.9275 91 113 196
23.93 91 112 197
23.9325 91 112 197
23.935 91 112 197
23.9375 92 112 196
23.94 93 112 195
23.9425 93 112 195
23.945 93 112 195
23.9475 93 111 196
23.95 93 110 197
23.9525 93 109 198
23.955 93 108 199
23.9575 93 108 199
23.96 93 108 199
23.9625 94 107 199
23.965 94 107 199
23.9675 94 107 199
23.97 94 107 199
23.9725 93 108 199
23.975 93 107 200
23.9775 93 106 201
23.98 94 106 200
23.9825 95 105 200
23.985 95 105 200
23.9875 96 105 199
23.99 96 105 199
23.9925 95 106 199
23.995 96 105 199
23.9975 96 105 199
24 97 105 198
24.0025 97 105 198
24.005 98 104 198
24.0075 98 104 198
24.01 98 103 199
24.0125 97 103 200
24.015 97 103 200
24.0175 97 103 200
24.02 98 103 199
24.0225 97 103 200
24.025 97 103 200
24.0275 98 103 199
24.03 98 102 200
24.0325 98 102 200
24.035 98 102 200
24.0375 99 102 199
24.04 99 102 199
24.0425 99 102 199
24.045 100 102 198
24.0475 100 102 198
24.05 100 101 199
24.0525 100 101 199
24.055 100 101 199
24.0575 100 101 199
24.06 100 100 200
24.0625 100 101 199
24.065 100 101 199
24.0675 100 101 199
24.07 100 101 199
24.0725 100 100 200
24.075 100 100 200
24.0775 100 99 201
24.08 100 98 202
24.0825 100 98 202
24.085 100 98 202
24.0875 100 98 202
24.09 101 97 202
24.0925 102 97 201
24.095 102 97 201
24.0975 102 97 201
24.1 103 97 200
24.1025 103 96 201
24.105 103 96 201
24.1075 103 96 201
24.11 103 95 202
24.1125 103 94 203
24.115 102 95 203
24.1175 102 94 204
24.12 102 95 203
24.1225 103 95 202
24.125 103 95 202
24.1275 104 95 201
24.13 103 96 201
24.1325 103 96 201
24.135 103 96 201
24.1375 103 96 201
24.14 104 96 200
24.1425 103 97 200
24.145 103 97 200
24.1475 103 98 199
24.15 104 97 199
24.1525 104 97 199
24.155 103 98 199
24.1575 103 97 200
24.16 103 96 201
24.1625 104 95 201
24.165 105 95 200
24.1675 105 95 200
24.17 106 94 200
24.1725 105 95 200
24.175 105 94 201
24.1775 105 94 201
24.18 105 94 201
24.1825 106 93 201
24.185 106 92 202
24.1875 106 92 202
24.19 106 92 202
24.1925 106 92 202
24.195 105 93 202
24.1975 106 93 201
24.2 105 94 201
24.2025 105 93 202
24.205 105 93 202
24.2075 105 92 203
24.21 106 92 202
24.2125 106 92 202
24.215 105 93 202
24.2175 106 92 202
24.22 107 92 201
24.2225 107 92 201
24.225 107 92 201
24.2275 107 92 201
24.23 107 92 201
24.2325 106 93 201
24.235 105 94 201
24.2375 105 94 201
24.24 105 94 201
24.2425 105 94 201
24.245 106 94 200
24.2475 106 93 201
24.25 106 93 201
24.2525 106 93 201
24.255 106 93 201
24.2575 106 93 201
24.26 106 92 202
24.2625 107 92 201
24.265 107 92 201
24.2675 107 91 202
24.27 107 92 201
24.2725 108 92 200
24.275 108 92 200
24.2775 108 92 200
24.28 108 92 200
24.2825 108 92 200
24.285 108 92 200
24.2875 107 93 200
24.29 107 93 200
24.2925 108 92 200
24.295 108 92 200
24.2975 107 93 200
24.3 106 94 200
24.3025 106 93 201
24.305 106 92 202
24.3075 106 92 202
24.31 106 92 202
24.3125 106 92 202
24.315 106 91 203
24.3175 107 90 203
24.32 106 90 204
24.3225 107 90 203
24.325 107 91 202
24.3275 107 91 202
24.33 107 91 202
24.3325 107 92 201
24.335 107 92 201
24.3375 108 92 200
24.34 107 93 200
24.3425 107 93 200
24.345 108 93 199
24.3475 107 94 199
24.35 108 94 198
24.3525 107 95 198
24.355 106 96 198
24.3575 106 96 198
24.36 105 97 198
24.3625 105 97 198
24.365 105 98 197
24.3675 105 97 198
24.37 105 97 198
24.3725 105 97 198
24.375 105 97 198
24.3775 105 97 198
24.38 105 96 199
24.3825 106 96 198
24.385 106 95 199
24.3875 107 95 198
24.39 106 96 198
24.3925 105 97 198
24.395 104 98 198
24.3975 104 98 198
24.4 105 98 197
24.4025 104 99 197
24.405 104 98 198
24.4075 104 98 198
24.41 105 97 198
24.4125 105 97 198
24.415 105 96 199
24.4175 105 95 200
24.42 104 96 200
24.4225 105 96 199
24.425 105 95 200
24.4275 104 95 201
24.43 104 95 201
24.4325 104 95 201
24.435 104 95 201
24.4375 103 96 201
24.44 102 96 202
24.4425 103 95 202
24.445 104 95 201
24.4475 104 95 201
24.45 104 95 201
24.4525 105 95 200
24.455 105 95 200
24.4575 105 94 201
24.46 105 94 201
24.4625 106 94 200
24.465 106 94 200
24.4675 105 94 201
24.47 104 94 202
24.4725 105 94 201
24.475 105 95 200
24.4775 105 95 200
24.48 106 95 199
24.4825 107 95 198
24.485 108 95 197
24.4875 108 95 197
24.49 108 95 197
24.4925 107 96 197
24.495 107 95 198
24.4975 107 95 198
24.5 106 96 198
24.5025 107 95 198
24.505 108 95 197
24.5075 108 95 197
24.51 108 94 198
24.5125 108 94 198
24.515 108 94 198
24.5175 108 94 198
24.52 109 94 197
24.5225 109 94 197
24.525 109 94 197
24.5275 109 94 197
24.53 109 94 197
24.5325 110 93 197
24.535 109 94 197
24.5375 108 94 198
24.54 108 94 198
24.5425 108 93 199
24.545 107 94 199
24.5475 107 94 199
24.55 107 94 199
24.5525 107 93 200
24.555 106 93 201
24.5575 106 93 201
24.56 106 94 200
24.5625 107 94 199
24.565 107 94 199
24.5675 107 94 199
24.57 106 94 200
24.5725 107 93 200
24.575 106 94 200
24.5775 106 94 200
24.58 106 94 200
24.5825 106 94 200
24.585 106 94 200
24.5875 105 95 200
24.59 106 95 199
24.5925 107 94 199
24.595 108 94 198
24.5975 109 94 197
24.6 108 95 197
24.6025 108 95 197
24.605 108 95 197
24.6075 108 94 198
24.61 108 93 199
24.6125 108 93 199
24.615 109 93 198
24.6175 109 93 198
24.62 109 93 198
24.6225 109 93 198
24.625 109 92 199
24.6275 109 93 198
24.63 109 92 199
24.6325 109 92 199
24.635 109 92 199
24.6375 109 92 199
24.64 109 92 199
24.6425 109 92 199
24.645 109 92 199
24.6475 109 92 199
24.65 109 92 199
24.6525 109 93 198
24.655 109 93 198
24.6575 109 93 198
24.66 108 94 198
24.6625 108 94 198
24.665 108 94 198
24.6675 109 93 198
24.67 109 93 198
24.6725 109 94 197
24.675 110 94 196
24.6775 110 95 195
24.68 111 95 194
24.6825 111 95 194
24.685 110 96 194
24.6875 110 95 195
24.69 110 94 196
24.6925 111 94 195
24.695 111 93 196
24.6975 111 92 197
24.7 110 93 197
24.7025 110 93 197
24.705 110 93 197
24.7075 110 93 197
24.71 110 93 197
24.7125 110 93 197
24.715 109 94 197
24.7175 108 95 197
24.72 108 95 197
24.7225 108 95 197
24.725 108 95 197
24.7275 108 95 197
24.73 109 95 196
24.7325 109 95 196
24.735 109 96 195
24.7375 109 97 194
24.74 109 97 194
24.7425 109 97 194
24.745 109 96 195
24.7475 109 96 195
24.75 109 95 196
24.7525 109 94 197
24.755 109 94 197
24.7575 109 94 197
24.76 110 94 196
24.7625 109 95 196
24.765 108 96 196
24.7675 109 96 195
24.77 109 95 196
24.7725 109 96 195
24.775 110 96 194
24.7775 110 96 194
24.78 110 96 194
24.7825 110 96 194
24.785 109 97 194
24.7875 110 97 193
24.79 110 97 193
24.7925 110 97 193
24.795 111 96 193
24.7975 112 96 192
24.8 112 96 192
24.8025 112 97 191
24.805 112 98 190
24.8075 111 99 190
24.81 111 98 191
24.8125 112 97 191
24.815 112 97 191
24.8175 112 97 191
24.82 111 97 192
24.8225 111 97 192
24.825 110 98 192
24.8275 111 98 191
24.83 111 98 191
24.8325 111 97 192
24.835 111 97 192
24.8375 111 97 192
24.84 110 98 192
24.8425 110 97 193
24.845 110 97 193
24.8475 109 98 193
24.85 108 99 193
24.8525 109 99 192
24.855 109 99 192
24.8575 109 99 192
24.86 109 99 192
24.8625 109 98 193
24.865 109 98 193
24.8675 110 98 192
24.87 110 98 192
24.8725 110 98 192
24.875 110 98 192
24.8775 110 99 191
24.88 109 100 191
24.8825 108 100 192
24.885 108 99 193
24.8875 108 99 193
24.89 108 99 193
24.8925 108 100 192
24.895 108 101 191
24.8975 108 101 191
24.9 108 102 190
24.9025 108 102 190
24.905 107 103 190
24.9075 107 103 190
24.91 106 103 191
24.9125 106 103 191
24.915 106 102 192
24.9175 106 102 192
24.92 106 102 192
24.9225 107 102 191
24.925 108 102 190
24.9275 107 103 190
24.93 107 103 190
24.9325 108 103 189
24.935 109 103 188
24.9375 110 103 187
24.94 111 103 186
24.9425 111 103 186
24.945 112 103 185
24.9475 112 103 185
24.95 112 103 185
24.9525 111 104 185
24.955 111 103 186
24.9575 111 103 186
24.96 111 103 186
24.9625 111 102 187
24.965 111 103 186
24.9675 111 102 187
24.97 110 103 187
24.9725 110 103 187
24.975 110 103 187
24.9775 110 103 187
24.98 110 103 187
24.9825 109 103 188
24.985 109 103 188
24.9875 109 103 188
24.99 108 104 188
24.9925 109 104 187
24.995 110 104 186
24.9975 111 103 186
25 112 103 185
25.0025 112 103 185
25.005 112 103 185
25.0075 111 104 185
25.01 112 103 185
25.0125 113 102 185
25.015 113 102 185
25.0175 114 102 184
25.02 113 103 184
25.0225 113 104 183
25.025 113 104 183
25.0275 112 105 183
25.03 111 106 183
25.0325 111 106 183
25.035 111 106 183
25.0375 110 106 184
25.04 109 107 184
25.0425 108 107 185
25.045 108 106 186
25.0475 108 106 186
25.05 108 105 187
25.0525 109 104 187
25.055 108 104 188
25.0575 108 104 188
25.06 108 103 189
25.0625 109 103 188
25.065 109 103 188
25.0675 109 103 188
25.07 109 102 189
25.0725 108 103 189
25.075 109 103 188
25.0775 109 103 188
25.08 110 103 187
25.0825 110 104 186
25.085 110 104 186
25.0875 110 104 186
25.09 111 104 185
25.0925 110 105 185
25.095 111 104 185
25.0975 111 104 185
25.1 111 103 186
25.1025 111 103 186
25.105 111 102 187
25.1075 112 102 186
25.11 112 102 186
25.1125 112 101 187
25.115 112 101 187
25.1175 111 102 187
25.12 111 102 187
25.1225 110 103 187
25.125 110 102 188
25.1275 110 102 188
25.13 109 103 188
25.1325 109 103 188
25.135 109 102 189
25.1375 108 103 189
25.14 107 104 189
25.1425 107 103 190
25.145 107 102 191
25.1475 107 102 191
25.15 106 103 191
25.1525 107 102 191
25.155 107 102 191
25.1575 107 102 191
25.16 107 101 192
25.1625 107 101 192
25.165 107 100 193
25.1675 107 100 193
25.17 108 99 193
25.1725 108 99 193
25.175 107 99 194
25.1775 107 99 194
25.18 108 99 193
25.1825 109 99 192
25.185 109 99 192
25.1875 108 100 192
25.19 109 99 192
25.1925 109 99 192
25.195 110 98 192
25.1975 109 99 192
25.2 109 98 193
25.2025 109 98 193
25.205 109 97 194
25.2075 109 97 194
25.21 109 96 195
25.2125 109 95 196
25.215 108 96 196
25.2175 108 95 197
25.22 108 94 198
25.2225 107 95 198
25.225 108 95 197
25.2275 108 95 197
25.23 108 95 197
25.2325 109 95 196
25.235 109 95 196
25.2375 109 95 196
25.24 110 95 195
25.2425 110 95 195
25.245 110 95 195
25.2475 111 95 194
25.25 112 95 193
25.2525 113 95 192
25.255 113 94 193
25.2575 114 93 193
25.26 114 93 193
25.2625 114 93 193
25.265 114 92 194
25.2675 114 92 194
25.27 114 92 194
25.2725 114 93 193
25.275 115 93 192
25.2775 115 94 191
25.28 115 94 191
25.2825 114 95 191
25.285 113 96 191
25.2875 114 96 190
25.29 115 96 189
25.2925 114 97 189
25.295 113 98 189
25.2975 113 97 190
25.3 113 97 190
25.3025 112 98 190
25.305 113 98 189
25.3075 112 99 189
25.31 112 99 189
25.3125 112 99 189
25.315 112 99 189
25.3175 112 99 189
25.32 113 99 188
25.3225 114 99 187
25.325 114 98 188
25.3275 114 98 188
25.33 114 97 189
25.3325 114 97 189
25.335 113 97 190
25.3375 113 98 189
25.34 112 98 190
25.3425 112 98 190
25.345 111 99 190
25.3475 111 99 190
25.35 111 99 190
25.3525 112 99 189
25.355 112 100 188
25.3575 111 101 188
25.36 111 101 188
25.3625 111 101 188
25.365 111 100 189
25.3675 112 100 188
25.37 112 99 189
25.3725 112 98 190
25.375 112 98 190
25.3775 112 97 191
25.38 111 98 191
25.3825 112 98 190
25.385 112 98 190
25.3875 112 98 190
25.39 111 99 190
25.3925 111 98 191
25.395 110 99 191
25.3975 109 99 192
25.4 109 99 192
25.4025 110 98 192
25.405 109 98 193
25.4075 109 98 193
25.41 110 97 193
25.4125 111 97 192
25.415 110 98 192
25.4175 110 98 192
25.42 111 97 192
25.4225 112 96 192
25.425 112 96 192
25.4275 112 96 192
25.43 112 96 192
25.4325 112 95 193
25.435 112 95 193
25.4375 113 95 192
25.44 113 95 192
25.4425 112 96 192
25.445 111 97 192
25.4475 111 97 192
25.45 111 96 193
25.4525 111 96 193
25.455 111 97 192
25.4575 112 97 191
25.46 112 97 191
25.4625 112 98 190
25.465 112 98 190
25.4675 112 98 190
25.47 113 98 189
25.4725 114 98 188
25.475 113 99 188
25.4775 113 99 188
25.48 112 100 188
25.4825 111 101 188
25.485 111 101 188
25.4875 111 100 189
25.49 110 101 189
25.4925 110 101 189
25.495 109 102 189
25.4975 109 102 189
25.5 108 103 189
25.5025 108 102 190
25.505 109 102 189
25.5075 109 101 190
25.51 109 101 190
25.5125 109 100 191
25.515 109 100 191
25.5175 109 100 191
25.52 109 100 191
25.5225 110 100 190
25.525 110 100 190
25.5275 109 101 190
25.53 109 101 190
25.5325 109 100 191
25.535 109 100 191
25.5375 108 101 191
25.54 108 101 191
25.5425 107 102 191
25.545 107 102 191
25.5475 107 101 192
25.55 108 100 192
25.5525 108 99 193
25.555 108 98 194
25.5575 107 99 194
25.56 107 99 194
25.5625 107 99 194
25.565 106 100 194
25.5675 106 100 194
25.57 105 101 194
25.5725 105 101 194
25.575 105 102 193
25.5775 105 102 193
25.58 104 103 193
25.5825 103 104 193
25.585 102 105 193
25.5875 102 105 193
25.59 102 105 193
25.5925 102 105 193
25.595 102 105 193
25.5975 102 105 193
25.6 101 105 194
25.6025 100 106 194
25.605 100 106 194
25.6075 100 105 195
25.61 100 105 195
25.6125 99 105 196
25.615 98 106 196
25.6175 98 106 196
25.62 98 106 196
25.6225 98 106 196
25.625 98 105 197
25.6275 97 106 197
25.63 98 106 196
25.6325 98 106 196
25.635 98 107 195
25.6375 98 106 196
25.64 98 105 197
25.6425 97 106 197
25.645 97 106 197
25.6475 97 105 198
25.65 96 105 199
25.6525 96 105 199
25.655 95 106 199
25.6575 95 106 199
25.66 95 106 199
25.6625 95 106 199
25.665 96 106 198
25.6675 96 106 198
25.67 96 105 199
25.6725 96 105 199
25.675 96 105 199
25.6775 96 105 199
25.68 96 104 200
25.6825 96 104 200
25.685 96 104 200
25.6875 97 104 199
25.69 97 103 200
25.6925 98 102 200
25.695 99 102 199
25.6975 98 102 200
25.7 98 102 200
25.7025 98 102 200
25.705 98 102 200
25.7075 98 102 200
25.71 98 102 200
25.7125 97 102 201
25.715 96 103 201
25.7175 97 103 200
25.72 98 102 200
25.7225 98 102 200
25.725 98 102 200
25.7275 98 102 200
25.73 97 103 200
25.7325 96 104 200
25.735 96 104 200
25.7375 96 104 200
25.74 95 105 200
25.7425 95 105 200
25.745 95 105 200
25.7475 95 105 200
25.75 95 105 200
25.7525 95 105 200
25.755 96 104 200
25.7575 97 103 200
25.76 98 103 199
25.7625 97 104 199
25.765 96 105 199
25.7675 97 105 198
25.77 97 105 198
25.7725 98 104 198
25.775 99 104 197
25.7775 99 103 198
25.78 99 104 197
25.7825 100 104 196
25.785 101 104 195
25.7875 102 104 194
25.79 102 104 194
25.7925 102 104 194
25.795 102 104 194
25.7975 102 103 195
25.8 101 103 196
25.8025 102 103 195
25.805 101 103 196
25.8075 101 103 196
25.81 101 102 197
25.8125 100 103 197
25.815 99 104 197
25.8175 99 104 197
25.82 99 103 198
25.8225 99 103 198
25.825 99 103 198
25.8275 98 104 198
25.83 99 104 197
25.8325 99 103 198
25.835 99 103 198
25.8375 99 103 198
25.84 98 104 198
25.8425 98 104 198
25.845 98 103 199
25.8475 98 103 199
25.85 98 103 199
25.8525 98 103 199
25.855 98 103 199
25.8575 98 103 199
25.86 99 103 198
25.8625 99 103 198
25.865 99 102 199
25.8675 99 102 199
25.87 98 103 199
25.8725 98 103 199
25.875 98 103 199
25.8775 99 102 199
25.88 99 102 199
25.8825 99 101 200
25.885 99 101 200
25.8875 100 101 199
25.89 100 101 199
25.8925 101 100 199
25.895 100 101 199
25.8975 99 102 199
25.9 98 103 199
25.9025 98 103 199
25.905 97 104 199
25.9075 98 104 198
25.91 98 104 198
25.9125 98 103 199
25.915 97 103 200
25.9175 98 103 199
25.92 98 102 200
25.9225 98 101 201
25.925 98 102 200
25.9275 99 102 199
25.93 99 102 199
25.9325 98 103 199
25.935 98 103 199
25.9375 97 103 200
25.94 96 103 201
25.9425 97 102 201
25.945 96 103 201
25.9475 96 103 201
25.95 96 103 201
25.9525 96 102 202
25.955 96 102 202
25.9575 95 102 203
25.96 96 102 202
25.9625 95 103 202
25.965 94 104 202
25.9675 94 104 202
25.97 94 104 202
25.9725 94 104 202
25.975 94 104 202
25.9775 94 104 202
25.98 94 104 202
25.9825 94 104 202
25.985 95 104 201
25.9875 95 103 202
25.99 95 104 201
25.9925 95 104 201
25.995 95 104 201
25.9975 95 103 202
26 95 103 202
26.0025 95 103 202
26.005 94 104 202
26.0075 94 104 202
26.01 94 104 202
26.0125 93 105 202
26.015 93 106 201
26.0175 94 106 200
26.02 95 106 199
26.0225 95 107 198
26.025 96 107 197
26.0275 96 107 197
26.03 97 106 197
26.0325 97 105 198
26.035 98 104 198
26.0375 98 104 198
26.04 98 104 198
26.0425 98 104 198
26.045 98 104 198
26.0475 98 104 198
26.05 98 104 198
26.0525 98 104 198
26.055 99 104 197
26.0575 100 104 196
26.06 101 104 195
26.0625 101 104 195
26.065 100 105 195
26.0675 100 104 196
26.07 100 104 196
26.0725 101 104 195
26.075 101 104 195
26.0775 100 105 195
26.08 100 106 194
26.0825 99 107 194
26.085 100 107 193
26.0875 100 106 194
26.09 99 107 194
26.0925 100 107 193
26.095 100 107 193
26.0975 100 107 193
26.1 100 107 193
26.1025 99 108 193
26.105 99 109 192
26.1075 99 108 193
26.11 99 108 193
26.1125 100 108 192
26.115 100 108 192
26.1175 100 108 192
26.12 99 109 192
26.1225 98 110 192
26.125 98 110 192
26.1275 98 110 192
26.13 98 109 193
26.1325 99 109 192
26.135 99 110 191
26.1375 99 110 191
26.14 99 110 191
26.1425 99 109 192
26.145 98 109 193
26.1475 99 109 192
26.15 99 109 192
26.1525 100 109 191
26.155 100 108 192
26.1575 100 108 192
26.16 100 108 192
26.1625 99 109 192
26.165 100 109 191
26.1675 101 109 190
26.17 101 109 190
26.1725 101 108 191
26.175 101 108 191
26.1775 102 107 191
26.18 103 107 190
26.1825 103 106 191
26.185 102 107 191
26.1875 102 107 191
26.19 103 106 191
26.1925 104 105 191
26.195 104 106 190
26.1975 104 105 191
26.2 104 105 191
26.2025 104 105 191
26.205 103 106 191
26.2075 103 106 191
26.21 103 106 191
26.2125 103 106 191
26.215 103 106 191
26.2175 104 106 190
26.22 104 106 190
26.2225 105 105 190
26.225 105 105 190
26.2275 105 105 190
26.23 104 105 191
26.2325 104 105 191
26.235 104 105 191
26.2375 104 104 192
26.24 104 104 192
26.2425 105 104 191
26.245 106 104 190
26.2475 106 103 191
26.25 105 103 192
26.2525 105 103 192
26.255 105 103 192
26.2575 105 103 192
26.26 104 104 192
26.2625 105 104 191
26.265 104 105 191
26.2675 103 106 191
26.27 103 106 191
26.2725 103 105 192
26.275 103 105 192
26.2775 103 105 192
26.28 103 105 192
26.2825 103 106 191
26.285 103 106 191
26.2875 103 106 191
26.29 102 107 191
26.2925 102 107 191
26.295 102 107 191
26.2975 102 107 191
26.3 101 108 191
26.3025 101 109 190
26.305 101 108 191
26.3075 102 108 190
26.31 102 108 190
26.3125 103 108 189
26.315 103 108 189
26.3175 103 107 190
26.32 103 107 190
26.3225 103 107 190
26.325 104 107 189
26.3275 104 106 190
26.33 104 106 190
26.3325 104 106 190
26.335 104 106 190
26.3375 105 105 190
26.34 106 104 190
26.3425 106 104 190
26.345 106 104 190
26.3475 106 103 191
26.35 106 102 192
26.3525 105 103 192
26.355 105 103 192
26.3575 104 103 193
26.36 104 103 193
26.3625 104 102 194
26.365 105 102 193
26.3675 105 102 193
26.37 105 102 193
26.3725 105 102 193
26.375 105 102 193
26.3775 106 102 192
26.38 107 102 191
26.3825 107 102 191
26.385 107 102 191
26.3875 107 102 191
26.39 106 103 191
26.3925 106 102 192
26.395 105 103 192
26.3975 105 103 192
26.4 105 103 192
26.4025 105 104 191
26.405 105 104 191
26.4075 105 103 192
26.41 105 103 192
26.4125 105 103 192
26.415 106 102 192
26.4175 107 101 192
26.42 107 101 192
26.4225 107 101 192
26.425 107 101 192
26.4275 108 101 191
26.43 108 100 192
26.4325 108 99 193
26.435 108 98 194
26.4375 107 99 194
26.44 107 100 193
26.4425 107 100 193
26.445 106 101 193
26.4475 106 101 193
26.45 106 101 193
26.4525 106 100 194
26.455 106 100 194
26.4575 106 99 195
26.46 106 98 196
26.4625 107 98 195
26.465 106 99 195
26.4675 106 98 196
26.47 106 98 196
26.4725 106 98 196
26.475 107 98 195
26.4775 107 98 195
26.48 108 98 194
